EuroPheno.stock_id,pheno_date,time_taken,who,pseudo_rep_no,canopy_height,leaf_ligule,stem_count,leaf_length_cm,leaf_width_cm,fresh_weight_plant,fresh_weight_sub_sample,field_flowering_score,stem_id
27844,08/07/2015,12:08,eey9,,136.0,0,266,,,,,,
27844,08/07/2015,12:11,eey9,1,,0,,,,,,,
27844,08/07/2015,12:11,eey9,2,,0,,,,,,,
27844,08/07/2015,12:11,eey9,3,,0,,,,,,,
27844,08/07/2015,12:11,eey9,4,,0,,,,,,,
27844,08/07/2015,12:11,eey9,5,,0,,,,,,,
27844,08/07/2015,12:11,eey9,6,,0,,,,,,,
27844,08/07/2015,12:11,eey9,7,,1,,80.5,1.6,,,,
27844,08/07/2015,12:11,eey9,8,,1,,73.2,1.4,,,,
27844,08/07/2015,12:12,eey9,9,,1,,73.6,1.6,,,,
27844,08/07/2015,12:13,eey9,10,,0,,48.4,1.7,,,,
27880,08/07/2015,12:13,eey9,,131.0,0,168,,,,,,
27880,08/07/2015,12:15,eey9,1,,0,,,,,,,
27880,08/07/2015,12:16,eey9,2,,0,,,,,,,
27880,08/07/2015,12:16,eey9,3,,0,,,,,,,
27880,08/07/2015,12:16,eey9,4,,0,,,,,,,
27880,08/07/2015,12:16,eey9,5,,0,,,,,,,
27880,08/07/2015,12:16,eey9,6,,0,,,,,,,
27880,08/07/2015,12:16,eey9,7,,1,,67.0,1.8,,,,
27880,08/07/2015,12:16,eey9,8,,1,,63.5,2.0,,,,
27880,08/07/2015,12:17,eey9,9,,0,,56.6,2.0,,,,
27874,08/07/2015,12:18,eey9,,138.0,0,250,,,,,,
27874,08/07/2015,12:20,eey9,1,,0,,,,,,,
27874,08/07/2015,12:20,eey9,2,,0,,,,,,,
27874,08/07/2015,12:20,eey9,3,,0,,,,,,,
27874,08/07/2015,12:20,eey9,4,,0,,,,,,,
27874,08/07/2015,12:20,eey9,5,,0,,,,,,,
27874,08/07/2015,12:20,eey9,6,,1,,66.6,1.5,,,,
27874,08/07/2015,12:20,eey9,7,,1,,70.0,1.6,,,,
27874,08/07/2015,12:21,eey9,8,,0,,63.0,1.8,,,,
27874,08/07/2015,12:21,eey9,9,,0,,33.8,1.2,,,,
27829,08/07/2015,12:22,eey9,,99.0,0,152,,,,,,
27829,08/07/2015,12:24,eey9,1,,0,,,,,,,
27829,08/07/2015,12:25,eey9,2,,0,,,,,,,
27829,08/07/2015,12:25,eey9,3,,0,,,,,,,
27829,08/07/2015,12:25,eey9,4,,0,,,,,,,
27829,08/07/2015,12:25,eey9,5,,0,,,,,,,
27829,08/07/2015,12:25,eey9,6,,1,,44.9,0.7,,,,
27829,08/07/2015,12:25,eey9,7,,1,,47.0,0.7,,,,
27829,08/07/2015,12:26,eey9,8,,0,,47.5,0.8,,,,
27850,08/07/2015,12:28,eey9,,159.0,0,314,,,,,,
27850,08/07/2015,12:30,eey9,1,,0,,,,,,,
27850,08/07/2015,12:31,eey9,2,,0,,,,,,,
27850,08/07/2015,12:31,eey9,3,,0,,,,,,,
27850,08/07/2015,12:31,eey9,4,,0,,,,,,,
27850,08/07/2015,12:31,eey9,5,,0,,,,,,,
27850,08/07/2015,12:31,eey9,6,,0,,,,,,,
27850,08/07/2015,12:31,eey9,7,,1,,73.6,1.2,,,,
27850,08/07/2015,12:31,eey9,8,,1,,75.0,1.2,,,,
27850,08/07/2015,12:32,eey9,9,,1,,68.0,1.2,,,,
27850,08/07/2015,12:32,eey9,10,,0,,42.8,1.0,,,,
27958,08/07/2015,12:34,eey9,,123.0,0,248,,,,,,
27958,08/07/2015,12:36,eey9,1,,0,,,,,,,
27958,08/07/2015,12:36,eey9,2,,0,,,,,,,
27958,08/07/2015,12:37,eey9,3,,0,,,,,,,
27958,08/07/2015,12:37,eey9,4,,0,,,,,,,
27958,08/07/2015,12:37,eey9,5,,1,,64.0,1.5,,,,
27958,08/07/2015,12:37,eey9,6,,1,,68.3,1.4,,,,
27958,08/07/2015,12:38,eey9,7,,0,,67.0,1.5,,,,
27958,08/07/2015,12:39,eey9,8,,0,,39.0,1.5,,,,
27908,08/07/2015,12:39,eey9,,111.0,0,192,,,,,,
27908,08/07/2015,12:40,eey9,1,,0,,,,,,,
27908,08/07/2015,12:41,eey9,2,,0,,,,,,,
27908,08/07/2015,12:41,eey9,3,,0,,,,,,,
27908,08/07/2015,12:41,eey9,4,,0,,,,,,,
27908,08/07/2015,12:41,eey9,5,,0,,,,,,,
27908,08/07/2015,12:41,eey9,6,,0,,,,,,,
27908,08/07/2015,12:41,eey9,7,,1,,50.5,0.7,,,,
27908,08/07/2015,12:41,eey9,8,,1,,50.0,0.7,,,,
27908,08/07/2015,12:42,eey9,9,,1,,47.5,0.9,,,,
27908,08/07/2015,12:43,eey9,10,,0,,44.0,0.7,,,,
27918,08/07/2015,12:43,eey9,,136.0,0,312,,,,,,
27918,08/07/2015,12:45,eey9,1,,0,,,,,,,
27918,08/07/2015,12:45,eey9,2,,0,,,,,,,
27918,08/07/2015,12:46,eey9,3,,0,,,,,,,
27918,08/07/2015,12:46,eey9,4,,1,,73.9,0.8,,,,
27918,08/07/2015,12:47,eey9,5,,1,,76.0,0.7,,,,
27918,08/07/2015,12:48,eey9,6,,1,,74.5,0.9,,,,
27918,08/07/2015,12:48,eey9,7,,0,,49.0,1.1,,,,
27986,08/07/2015,12:49,eey9,,144.0,0,292,,,,,,
27986,08/07/2015,12:50,eey9,1,,0,,,,,,,
27986,08/07/2015,12:50,eey9,2,,0,,,,,,,
27986,08/07/2015,12:50,eey9,3,,0,,,,,,,
27986,08/07/2015,12:50,eey9,4,,0,,,,,,,
27986,08/07/2015,12:51,eey9,5,,0,,,,,,,
27986,08/07/2015,12:51,eey9,6,,1,,76.5,1.6,,,,
27986,08/07/2015,12:51,eey9,7,,1,,80.2,1.6,,,,
27986,08/07/2015,12:52,eey9,8,,0,,65.3,1.6,,,,
27986,08/07/2015,12:52,eey9,9,,0,,36.5,1.3,,,,
27963,08/07/2015,12:53,eey9,,123.0,0,216,,,,,,
27963,08/07/2015,12:54,eey9,1,,0,,,,,,,
27963,08/07/2015,12:54,eey9,2,,0,,,,,,,
27963,08/07/2015,12:54,eey9,3,,0,,,,,,,
27963,08/07/2015,12:54,eey9,4,,0,,,,,,,
27963,08/07/2015,12:54,eey9,5,,0,,,,,,,
27963,08/07/2015,12:55,eey9,6,,0,,,,,,,
27963,08/07/2015,12:55,eey9,7,,1,,67.0,1.8,,,,
27963,08/07/2015,12:55,eey9,8,,1,,60.5,2.1,,,,
27963,08/07/2015,12:56,eey9,9,,0,,46.2,1.5,,,,
28040,08/07/2015,12:57,eey9,,124.0,0,212,,,,,,
28040,08/07/2015,12:58,eey9,1,,0,,,,,,,
28040,08/07/2015,12:58,eey9,2,,0,,,,,,,
28040,08/07/2015,12:58,eey9,3,,0,,,,,,,
28040,08/07/2015,12:58,eey9,4,,0,,,,,,,
28040,08/07/2015,12:58,eey9,5,,0,,,,,,,
28040,08/07/2015,12:59,eey9,6,,0,,,,,,,
28040,08/07/2015,12:59,eey9,7,,1,,65.3,1.9,,,,
28040,08/07/2015,12:59,eey9,8,,1,,66.5,2.0,,,,
28040,08/07/2015,12:59,eey9,9,,0,,49.5,1.8,,,,
28092,08/07/2015,13:01,eey9,,102.0,0,138,,,,,,
28092,08/07/2015,13:02,eey9,1,,0,,,,,,,
28092,08/07/2015,13:02,eey9,2,,0,,,,,,,
28092,08/07/2015,13:02,eey9,3,,0,,,,,,,
28092,08/07/2015,13:02,eey9,4,,0,,,,,,,
28092,08/07/2015,13:02,eey9,5,,0,,,,,,,
28092,08/07/2015,13:02,eey9,6,,0,,,,,,,
28092,08/07/2015,13:02,eey9,7,,1,,56.3,0.8,,,,
28092,08/07/2015,13:02,eey9,8,,1,,51.0,0.7,,,,
28092,08/07/2015,13:03,eey9,9,,1,,52.5,0.9,,,,
28035,08/07/2015,13:04,eey9,,139.0,0,474,,,,,,
28035,08/07/2015,13:06,eey9,1,,0,,,,,,,
28035,08/07/2015,13:06,eey9,2,,0,,,,,,,
28035,08/07/2015,13:06,eey9,3,,0,,,,,,,
28035,08/07/2015,13:06,eey9,4,,0,,,,,,,
28035,08/07/2015,13:06,eey9,5,,0,,,,,,,
28035,08/07/2015,13:06,eey9,6,,1,,70.5,1.8,,,,
28035,08/07/2015,13:07,eey9,7,,1,,72.0,1.8,,,,
28035,08/07/2015,13:07,eey9,8,,0,,65.0,1.8,,,,
28035,08/07/2015,13:07,eey9,9,,0,,34.5,1.6,,,,
28088,08/07/2015,13:10,eey9,,146.0,0,348,,,,,,
28088,08/07/2015,13:10,eey9,1,,0,,,,,,,
28088,08/07/2015,13:10,eey9,2,,0,,,,,,,
28088,08/07/2015,13:10,eey9,3,,0,,,,,,,
28088,08/07/2015,13:10,eey9,4,,0,,,,,,,
28088,08/07/2015,13:10,eey9,5,,0,,,,,,,
28088,08/07/2015,13:11,eey9,6,,1,,68.7,1.0,,,,
28088,08/07/2015,13:11,eey9,7,,1,,74.0,1.0,,,,
28088,08/07/2015,13:12,eey9,8,,1,,78.0,1.2,,,,
28088,08/07/2015,13:12,eey9,9,,0,,71.6,1.3,,,,
28088,08/07/2015,13:13,eey9,10,,0,,48.2,1.1,,,,
28080,08/07/2015,13:13,eey9,,143.0,0,262,,,,,,
28080,08/07/2015,13:14,eey9,1,,0,,,,,,,
28080,08/07/2015,13:14,eey9,2,,0,,,,,,,
28080,08/07/2015,13:14,eey9,3,,0,,,,,,,
28080,08/07/2015,13:14,eey9,4,,0,,,,,,,
28080,08/07/2015,13:14,eey9,5,,0,,,,,,,
28080,08/07/2015,13:14,eey9,6,,1,,73.5,1.4,,,,
28080,08/07/2015,13:15,eey9,7,,1,,78.6,1.6,,,,
28080,08/07/2015,13:15,eey9,8,,1,,77.5,1.5,,,,
28080,08/07/2015,13:16,eey9,9,,0,,47.2,1.6,,,,
354,09/07/2015,08:49,eey9,,,,,,,3.14,177.0,,
353,09/07/2015,08:50,eey9,,109.0,0,120,,,,,,
364,09/07/2015,10:58,eey9,,,,,,,0.96,347.0,,
444,09/07/2015,11:01,eey9,,,,,,,3.56,489.8,,
534,09/07/2015,11:10,eey9,,,,,,,3.76,529.3,,
614,09/07/2015,11:15,eey9,,,,,,,2.93,611.8,,
624,09/07/2015,11:19,eey9,,,,,,,1.14,542.1,,
564,09/07/2015,11:25,eey9,,,,,,,2.24,782.6,,
574,09/07/2015,11:28,eey9,,,,,,,1.74,774.3,,
584,09/07/2015,11:34,eey9,,,,,,,3.7,691.8,,
484,09/07/2015,11:38,eey9,,,,,,,2.1,714.6,,
404,09/07/2015,11:52,eey9,,,,,,,3.6,948.3,,
394,09/07/2015,11:55,eey9,,,,,,,3.46,763.2,,
424,09/07/2015,12:02,eey9,,,,,,,4.26,597.3,,
464,09/07/2015,12:05,eey9,,,,,,,1.86,495.1,,
514,09/07/2015,12:15,eey9,,,,,,,4.56,487.7,,
504,09/07/2015,12:19,eey9,,,,,,,2.64,510.1,,
11,10/07/2015,12:49,eey9,,148.0,0,67,,,,,2,
11,10/07/2015,12:52,eey9,1,,0,,,,,,,
11,10/07/2015,12:52,eey9,2,,0,,,,,,,
11,10/07/2015,12:52,eey9,3,,0,,,,,,,
11,10/07/2015,12:52,eey9,4,,0,,,,,,,
11,10/07/2015,12:52,eey9,5,,0,,,,,,,
11,10/07/2015,12:52,eey9,6,,1,,74.3,1.4,,,,
11,10/07/2015,12:53,eey9,7,,1,,82.0,1.8,,,,
11,10/07/2015,12:53,eey9,8,,0,,74.5,1.7,,,,
11,10/07/2015,12:54,eey9,9,,0,,50.2,1.3,,,,
12,10/07/2015,12:55,eey9,,152.0,0,53,,,,,2,
12,10/07/2015,12:56,eey9,1,,0,,,,,,,
12,10/07/2015,12:57,eey9,2,,0,,,,,,,
12,10/07/2015,12:57,eey9,3,,0,,,,,,,
12,10/07/2015,12:57,eey9,4,,0,,,,,,,
12,10/07/2015,12:57,eey9,5,,0,,,,,,,
12,10/07/2015,12:57,eey9,6,,1,,68.5,1.8,,,,
12,10/07/2015,12:57,eey9,7,,1,,77.5,1.8,,,,
12,10/07/2015,12:58,eey9,8,,0,,84.5,2.2,,,,
13,10/07/2015,13:00,eey9,,140.0,0,51,,,,,2,
13,10/07/2015,13:01,eey9,1,,0,,,,,,,
13,10/07/2015,13:02,eey9,2,,0,,,,,,,
13,10/07/2015,13:02,eey9,3,,0,,,,,,,
13,10/07/2015,13:02,eey9,4,,0,,,,,,,
13,10/07/2015,13:02,eey9,5,,0,,,,,,,
13,10/07/2015,13:02,eey9,6,,1,,81.0,2.3,,,,
13,10/07/2015,13:02,eey9,7,,1,,92.0,2.6,,,,
13,10/07/2015,13:03,eey9,8,,0,,72.0,2.3,,,,
13,10/07/2015,13:04,eey9,9,,0,,50.0,1.5,,,,
21,10/07/2015,13:04,eey9,,184.0,0,31,,,,,,
21,10/07/2015,13:06,eey9,1,,0,,,,,,,
21,10/07/2015,13:07,eey9,2,,0,,,,,,,
21,10/07/2015,13:07,eey9,3,,0,,,,,,,
21,10/07/2015,13:07,eey9,4,,0,,,,,,,
21,10/07/2015,13:07,eey9,5,,1,,64.0,2.9,,,,
21,10/07/2015,13:08,eey9,6,,1,,76.0,3.0,,,,
21,10/07/2015,13:09,eey9,7,,1,,89.0,2.8,,,,
21,10/07/2015,13:09,eey9,8,,0,,89.0,2.8,,,,
21,10/07/2015,13:10,eey9,9,,0,,75.0,2.7,,,,
22,10/07/2015,13:10,eey9,,180.0,0,29,,,,,,
22,10/07/2015,13:13,eey9,1,,0,,,,,,,
22,10/07/2015,13:13,eey9,2,,0,,,,,,,
22,10/07/2015,13:13,eey9,3,,0,,,,,,,
22,10/07/2015,13:13,eey9,4,,0,,,,,,,
22,10/07/2015,13:14,eey9,5,,0,,,,,,,
22,10/07/2015,13:14,eey9,6,,1,,86.0,3.0,,,,
22,10/07/2015,13:14,eey9,7,,1,,97.0,2.6,,,,
22,10/07/2015,13:15,eey9,8,,0,,95.0,2.7,,,,
22,10/07/2015,13:15,eey9,9,,0,,56.5,2.5,,,,
23,10/07/2015,13:16,eey9,,167.0,0,27,,,,,,
23,10/07/2015,13:17,eey9,1,,0,,,,,,,
23,10/07/2015,13:17,eey9,2,,0,,,,,,,
23,10/07/2015,13:17,eey9,3,,0,,,,,,,
23,10/07/2015,13:17,eey9,4,,0,,,,,,,
23,10/07/2015,13:17,eey9,5,,0,,,,,,,
23,10/07/2015,13:17,eey9,6,,1,,68.0,2.9,,,,
23,10/07/2015,13:18,eey9,7,,1,,72.0,2.6,,,,
23,10/07/2015,13:19,eey9,8,,1,,82.0,2.7,,,,
23,10/07/2015,13:19,eey9,9,,0,,60.0,2.6,,,,
23,10/07/2015,13:20,eey9,10,,0,,2454.0,2.5,,,,
31,10/07/2015,13:20,eey9,,139.0,0,29,,,,,2,
31,10/07/2015,13:22,eey9,1,,0,,,,,,,
31,10/07/2015,13:23,eey9,2,,0,,,,,,,
31,10/07/2015,13:23,eey9,3,,0,,,,,,,
31,10/07/2015,13:23,eey9,4,,1,,60.0,2.3,,,,
31,10/07/2015,13:23,eey9,5,,1,,83.0,2.3,,,,
31,10/07/2015,13:24,eey9,6,,1,,88.5,2.3,,,,
31,10/07/2015,13:24,eey9,7,,0,,82.2,2.3,,,,
31,10/07/2015,13:25,eey9,8,,0,,57.5,2.2,,,,
31,10/07/2015,13:25,eey9,9,,0,,35.5,1.0,,,,
32,10/07/2015,13:25,eey9,,141.0,0,60,,,,,2,
32,10/07/2015,13:27,eey9,1,,0,,,,,,,
32,10/07/2015,13:28,eey9,2,,0,,,,,,,
32,10/07/2015,13:28,eey9,3,,0,,,,,,,
32,10/07/2015,13:28,eey9,4,,0,,,,,,,
32,10/07/2015,13:28,eey9,5,,0,,,,,,,
32,10/07/2015,13:28,eey9,6,,1,,77.5,2.3,,,,
32,10/07/2015,13:28,eey9,7,,1,,81.0,2.4,,,,
32,10/07/2015,13:29,eey9,8,,0,,75.0,2.4,,,,
32,10/07/2015,13:29,eey9,9,,0,,53.0,1.8,,,,
33,10/07/2015,13:30,eey9,,133.0,0,29,,,,,,
33,10/07/2015,13:31,eey9,1,,0,,,,,,,
33,10/07/2015,13:31,eey9,2,,0,,,,,,,
33,10/07/2015,13:31,eey9,3,,0,,,,,,,
33,10/07/2015,13:32,eey9,4,,0,,,,,,,
33,10/07/2015,13:32,eey9,5,,1,,72.0,2.0,,,,
33,10/07/2015,13:32,eey9,6,,1,,75.0,2.2,,,,
33,10/07/2015,13:32,eey9,7,,1,,84.0,2.2,,,,
33,10/07/2015,13:33,eey9,8,,0,,89.0,1.6,,,,
41,10/07/2015,13:33,eey9,,169.0,0,27,,,,,,
41,10/07/2015,13:36,eey9,1,,0,,,,,,,
41,10/07/2015,13:36,eey9,2,,0,,,,,,,
41,10/07/2015,13:36,eey9,3,,0,,,,,,,
41,10/07/2015,13:36,eey9,4,,0,,,,,,,
41,10/07/2015,13:36,eey9,5,,0,,,,,,,
41,10/07/2015,13:36,eey9,6,,1,,75.5,3.3,,,,
41,10/07/2015,13:36,eey9,7,,1,,78.0,1.7,,,,
41,10/07/2015,13:37,eey9,8,,1,,95.0,2.8,,,,
41,10/07/2015,13:38,eey9,9,,0,,75.0,2.8,,,,
41,10/07/2015,13:38,eey9,10,,0,,62.0,2.7,,,,
42,10/07/2015,13:38,eey9,,178.0,0,25,,,,,,
42,10/07/2015,13:40,eey9,1,,0,,,,,,,
42,10/07/2015,13:40,eey9,2,,0,,,,,,,
42,10/07/2015,13:40,eey9,3,,0,,,,,,,
42,10/07/2015,13:40,eey9,4,,0,,,,,,,
42,10/07/2015,13:40,eey9,5,,0,,,,,,,
42,10/07/2015,13:40,eey9,6,,1,,73.2,3.0,,,,
42,10/07/2015,13:41,eey9,7,,1,,81.0,3.1,,,,
42,10/07/2015,13:41,eey9,8,,1,,88.5,3.2,,,,
42,10/07/2015,13:42,eey9,9,,0,,91.0,2.8,,,,
42,10/07/2015,13:42,eey9,10,,0,,76.0,3.2,,,,
43,10/07/2015,13:43,eey9,,183.0,0,30,,,,,,
43,10/07/2015,13:44,eey9,1,,0,,,,,,,
43,10/07/2015,13:44,eey9,2,,0,,,,,,,
43,10/07/2015,13:44,eey9,3,,0,,,,,,,
43,10/07/2015,13:44,eey9,4,,0,,,,,,,
43,10/07/2015,13:44,eey9,5,,0,,,,,,,
43,10/07/2015,13:44,eey9,6,,1,,80.5,2.8,,,,
43,10/07/2015,13:45,eey9,7,,1,,78.0,3.1,,,,
43,10/07/2015,13:46,eey9,8,,1,,67.0,3.0,,,,
43,10/07/2015,13:46,eey9,9,,0,,79.0,3.0,,,,
51,10/07/2015,13:47,eey9,,194.0,0,26,,,,,,
51,10/07/2015,13:50,eey9,1,,0,,,,,,,
51,10/07/2015,13:51,eey9,2,,0,,,,,,,
51,10/07/2015,13:51,eey9,3,,0,,,,,,,
51,10/07/2015,13:51,eey9,4,,0,,,,,,,
51,10/07/2015,13:51,eey9,5,,0,,,,,,,
51,10/07/2015,13:51,eey9,6,,0,,,,,,,
51,10/07/2015,13:51,eey9,7,,1,,79.5,2.8,,,,
51,10/07/2015,13:51,eey9,8,,1,,55.0,2.8,,,,
51,10/07/2015,13:52,eey9,9,,1,,88.0,3.0,,,,
51,10/07/2015,13:52,eey9,10,,0,,89.0,2.8,,,,
51,10/07/2015,13:53,eey9,11,,0,,60.0,2.7,,,,
52,10/07/2015,13:53,eey9,,185.0,0,34,,,,,,
52,10/07/2015,13:54,eey9,1,,0,,,,,,,
52,10/07/2015,13:54,eey9,2,,0,,,,,,,
52,10/07/2015,13:54,eey9,3,,0,,,,,,,
52,10/07/2015,13:54,eey9,4,,0,,,,,,,
52,10/07/2015,13:54,eey9,5,,1,,69.5,2.8,,,,
52,10/07/2015,13:55,eey9,6,,1,,82.0,2.8,,,,
52,10/07/2015,13:55,eey9,7,,0,,82.0,2.6,,,,
52,10/07/2015,13:56,eey9,8,,0,,86.0,2.9,,,,
52,10/07/2015,13:56,eey9,9,,0,,67.0,2.7,,,,
53,10/07/2015,13:57,eey9,,176.0,0,41,,,,,,
53,10/07/2015,13:58,eey9,1,,0,,,,,,,
53,10/07/2015,13:58,eey9,2,,0,,,,,,,
53,10/07/2015,13:58,eey9,3,,0,,,,,,,
53,10/07/2015,13:58,eey9,4,,0,,,,,,,
53,10/07/2015,13:58,eey9,5,,0,,,,,,,
53,10/07/2015,13:58,eey9,6,,1,,70.0,2.3,,,,
53,10/07/2015,13:58,eey9,7,,1,,81.5,2.5,,,,
53,10/07/2015,14:00,eey9,8,,0,,81.0,2.2,,,,
53,10/07/2015,14:00,eey9,9,,0,,63.0,2.3,,,,
61,10/07/2015,14:01,eey9,,133.0,0,36,,,,,,
61,10/07/2015,14:03,eey9,1,,0,,,,,,,
61,10/07/2015,14:03,eey9,2,,0,,,,,,,
61,10/07/2015,14:03,eey9,3,,0,,,,,,,
61,10/07/2015,14:03,eey9,4,,0,,,,,,,
61,10/07/2015,14:03,eey9,5,,0,,,,,,,
61,10/07/2015,14:03,eey9,6,,1,,88.0,2.2,,,,
61,10/07/2015,14:04,eey9,7,,0,,89.5,2.5,,,,
61,10/07/2015,14:04,eey9,8,,0,,78.0,2.2,,,,
61,10/07/2015,14:05,eey9,9,,0,,54.5,1.5,,,,
62,10/07/2015,14:05,eey9,,134.0,0,27,,,,,,
62,10/07/2015,14:06,eey9,1,,0,,,,,,,
62,10/07/2015,14:07,eey9,2,,0,,,,,,,
62,10/07/2015,14:07,eey9,3,,0,,,,,,,
62,10/07/2015,14:07,eey9,4,,0,,,,,,,
62,10/07/2015,14:07,eey9,5,,0,,,,,,,
62,10/07/2015,14:07,eey9,6,,1,,81.8,2.3,,,,
62,10/07/2015,14:07,eey9,7,,1,,85.5,2.3,,,,
62,10/07/2015,14:08,eey9,8,,0,,79.0,2.0,,,,
62,10/07/2015,14:08,eey9,9,,0,,58.0,2.7,,,,
62,10/07/2015,14:09,eey9,10,,0,,37.0,1.0,,,,
63,10/07/2015,14:09,eey9,,133.0,0,25,,,,,,
63,10/07/2015,14:10,eey9,1,,0,,,,,,,
63,10/07/2015,14:12,eey9,2,,0,,,,,,,
63,10/07/2015,14:12,eey9,3,,0,,,,,,,
63,10/07/2015,14:12,eey9,4,,0,,,,,,,
63,10/07/2015,14:12,eey9,5,,1,,83.6,2.0,,,,
63,10/07/2015,14:13,eey9,6,,1,,90.0,2.1,,,,
63,10/07/2015,14:14,eey9,7,,0,,83.0,2.0,,,,
63,10/07/2015,14:14,eey9,8,,0,,60.0,1.6,,,,
121,10/07/2015,14:15,eey9,,196.0,0,20,,,,,,
121,10/07/2015,14:17,eey9,1,,0,,,,,,,
121,10/07/2015,14:17,eey9,2,,0,,,,,,,
121,10/07/2015,14:17,eey9,3,,0,,,,,,,
121,10/07/2015,14:17,eey9,4,,0,,,,,,,
121,10/07/2015,14:17,eey9,5,,1,,81.5,3.1,,,,
121,10/07/2015,14:17,eey9,6,,1,,87.5,2.5,,,,
121,10/07/2015,14:18,eey9,7,,1,,65.0,2.7,,,,
121,10/07/2015,14:19,eey9,8,,0,,82.0,2.6,,,,
122,10/07/2015,14:19,eey9,,190.0,0,28,,,,,,
123,10/07/2015,14:19,eey9,,203.0,0,21,,,,,,
123,10/07/2015,14:21,eey9,1,,0,,,,,,,
123,10/07/2015,14:22,eey9,2,,0,,,,,,,
123,10/07/2015,14:23,eey9,3,,0,,,,,,,
123,10/07/2015,14:23,eey9,4,,0,,,,,,,
123,10/07/2015,14:23,eey9,5,,1,,83.0,3.2,,,,
123,10/07/2015,14:23,eey9,6,,1,,94.5,2.9,,,,
123,10/07/2015,14:23,eey9,7,,1,,94.5,3.2,,,,
123,10/07/2015,14:24,eey9,8,,0,,94.0,2.7,,,,
123,10/07/2015,14:25,eey9,9,,0,,74.0,3.2,,,,
122,10/07/2015,14:27,eey9,1,,0,,,,,,,
122,10/07/2015,14:28,eey9,2,,0,,,,,,,
122,10/07/2015,14:28,eey9,3,,0,,,,,,,
122,10/07/2015,14:28,eey9,4,,0,,,,,,,
122,10/07/2015,14:28,eey9,5,,0,,,,,,,
122,10/07/2015,14:28,eey9,6,,1,,72.2,2.8,,,,
122,10/07/2015,14:28,eey9,7,,1,,80.0,2.9,,,,
122,10/07/2015,14:29,eey9,8,,1,,89.5,2.7,,,,
122,10/07/2015,14:29,eey9,9,,0,,89.0,2.6,,,,
122,10/07/2015,14:30,eey9,10,,0,,70.0,2.5,,,,
111,10/07/2015,14:30,eey9,,136.0,0,54,,,,,,
111,10/07/2015,14:32,eey9,1,,0,,,,,,,
111,10/07/2015,14:34,eey9,2,,0,,,,,,,
111,10/07/2015,14:34,eey9,3,,0,,,,,,,
111,10/07/2015,14:34,eey9,4,,0,,,,,,,
111,10/07/2015,14:34,eey9,5,,1,,85.0,2.1,,,,
111,10/07/2015,14:35,eey9,6,,1,,89.0,2.2,,,,
111,10/07/2015,14:35,eey9,7,,0,,86.0,1.8,,,,
111,10/07/2015,14:35,eey9,8,,0,,62.0,1.5,,,,
112,10/07/2015,14:36,eey9,,115.0,0,31,,,,,,
113,10/07/2015,14:36,eey9,,129.0,0,62,,,,,,
113,10/07/2015,14:37,eey9,1,,0,,,,,,,
113,10/07/2015,14:39,eey9,2,,0,,,,,,,
113,10/07/2015,14:39,eey9,3,,0,,,,,,,
113,10/07/2015,14:39,eey9,4,,0,,,,,,,
113,10/07/2015,14:39,eey9,5,,1,,84.5,1.7,,,,
113,10/07/2015,14:39,eey9,6,,1,,80.0,1.8,,,,
113,10/07/2015,14:39,eey9,7,,0,,70.0,1.6,,,,
112,10/07/2015,14:41,eey9,1,,0,,,,,,,
112,10/07/2015,14:41,eey9,2,,0,,,,,,,
112,10/07/2015,14:41,eey9,3,,0,,,,,,,
112,10/07/2015,14:44,eey9,4,,0,,,,,,,
112,10/07/2015,14:44,eey9,5,,1,,75.6,2.0,,,,
112,10/07/2015,14:44,eey9,6,,0,,80.5,2.0,,,,
112,10/07/2015,14:44,eey9,7,,0,,64.9,1.8,,,,
112,10/07/2015,14:45,eey9,8,,0,,46.3,1.2,,,,
112,10/07/2015,14:45,eey9,9,,0,,19.0,0.3,,,,
101,10/07/2015,14:45,eey9,,191.0,0,22,,,,,,
101,10/07/2015,14:47,eey9,1,,0,,,,,,,
101,10/07/2015,14:47,eey9,2,,0,,,,,,,
101,10/07/2015,14:47,eey9,3,,0,,,,,,,
101,10/07/2015,14:47,eey9,4,,0,,,,,,,
101,10/07/2015,14:47,eey9,5,,1,,70.5,2.6,,,,
101,10/07/2015,14:48,eey9,6,,1,,83.0,2.2,,,,
101,10/07/2015,14:48,eey9,7,,0,,89.0,2.3,,,,
101,10/07/2015,14:49,eey9,8,,0,,71.0,2.6,,,,
102,10/07/2015,14:49,eey9,,183.0,0,21,,,,,,
102,10/07/2015,14:50,eey9,1,,0,,,,,,,
102,10/07/2015,14:53,eey9,2,,0,,,,,,,
102,10/07/2015,14:53,eey9,3,,0,,,,,,,
102,10/07/2015,14:53,eey9,4,,0,,,,,,,
102,10/07/2015,14:53,eey9,5,,0,,,,,,,
102,10/07/2015,14:53,eey9,6,,1,,63.0,3.2,,,,
102,10/07/2015,14:53,eey9,7,,1,,69.5,2.6,,,,
102,10/07/2015,14:53,eey9,8,,0,,84.5,2.6,,,,
102,10/07/2015,14:54,eey9,9,,0,,79.0,2.6,,,,
103,10/07/2015,14:54,eey9,,185.0,0,35,,,,,,
103,10/07/2015,14:56,eey9,1,,0,,,,,,,
103,10/07/2015,14:56,eey9,2,,0,,,,,,,
103,10/07/2015,14:56,eey9,3,,0,,,,,,,
103,10/07/2015,14:57,eey9,4,,0,,,,,,,
